,stimulus_id,EIG,Look_away,surprisal,kl
0,0,,False,-0.0023378891123400727,
1,0,,False,-0.011501587864357503,
2,0,,False,-0.012811392706632311,
3,0,,False,-0.013161153681549461,
4,0,,True,-0.013247947847499383,
5,1,,False,-0.01327001737284128,
6,1,,False,-0.02262749447787466,
7,1,,False,-0.022537151981740226,
8,1,,False,-0.02253542486812942,
9,1,,True,-0.022530412255338576,
10,2,,False,-0.02252457417026671,
11,2,,False,-0.03389670590951699,
12,2,,False,-0.0338615073083012,
13,2,,False,-0.03384500645675419,
14,2,,True,-0.033856194773268865,
15,3,,False,-0.033855122889315976,
16,3,,False,-0.040343866130035544,
17,3,,False,-0.040338928194790985,
18,3,,False,-0.04032500014382519,
19,3,,True,-0.04035750792027652,
20,4,,False,-0.04032884728526663,
21,4,,False,-0.04298307539501871,
22,4,,False,-0.04298892019491244,
23,4,,False,-0.04300303290468671,
24,4,,True,-0.042995795889386,
25,5,,False,-0.04298495314945866,
26,5,,False,-0.044174374564191786,
27,5,,False,-0.044185368469617924,
28,5,,False,-0.04418995860043862,
29,5,,False,-0.044196714847378644,
30,5,,False,-0.04418597621808576,
31,5,,False,-0.04418299903368553,
32,5,,False,-0.044184215335560946,
33,5,,False,-0.044178176846250736,
34,5,,False,-0.04418071055225574,
35,5,,False,-0.04417556430318302,
36,5,,False,-0.044197206720571126,
37,5,,False,-0.04418662241855281,
38,5,,False,-0.04419092489665002,
39,5,,False,-0.04419164626570435,
40,5,,False,-0.044179283662545116,
41,5,,False,-0.0441754269112974,
42,5,,False,-0.04416229248054784,
43,5,,False,-0.04418442711598829,
44,5,,False,-0.04417024251269944,
45,5,,False,-0.04419863655893431,
46,5,,False,-0.04419584476257144,
47,5,,False,-0.044196578180594914,
48,5,,False,-0.044182002088654374,
49,5,,False,-0.04418741133207581,
50,5,,False,-0.0441730184793571,
51,5,,False,-0.04417980812860279,
52,5,,False,-0.04418783346857462,
53,5,,False,-0.044185099476039144,
54,5,,False,-0.04418783105316288,
55,5,,False,-0.04418610294000778,
56,5,,False,-0.04417447715109024,
57,5,,False,-0.044187680992703156,
58,5,,False,-0.04418206103212526,
59,5,,False,-0.044169463492294496,
60,5,,False,-0.04417905698884502,
61,5,,False,-0.04418393593447429,
62,5,,False,-0.04418715753952028,
63,5,,False,-0.04418286611442693,
64,5,,False,-0.04418299820111027,
65,5,,False,-0.044174429058665345,
66,5,,False,-0.04418864156452885,
67,5,,False,-0.04416563337541619,
68,5,,False,-0.04418196319063488,
69,5,,False,-0.04418103696157816,
70,5,,False,-0.044193278211502124,
71,5,,False,-0.04421831112005516,
72,5,,False,-0.044192484879931104,
73,5,,False,-0.04417330536663594,
74,5,,False,-0.04418046656791105,
75,5,,False,-0.04418225063744906,
76,5,,False,-0.04418800337166043,
77,5,,False,-0.04417641023390596,
78,5,,False,-0.044178229764817147,
79,5,,False,-0.04420266555152183,
80,5,,False,-0.044180013365511715,
81,5,,False,-0.04419866961466243,
82,5,,False,-0.04417264580053379,
83,5,,False,-0.044189581533974086,
84,5,,False,-0.04417576923078332,
85,5,,False,-0.04419299456057285,
86,5,,False,-0.04417281112510148,
87,5,,False,-0.04418795128401606,
88,5,,False,-0.04418877671248729,
89,5,,False,-0.044181215146299746,
90,5,,False,-0.04419025846759574,
91,5,,False,-0.0441853479576745,
92,5,,False,-0.044180810123878686,
93,5,,False,-0.044199951624335446,
94,5,,False,-0.044178932970791285,
95,5,,False,-0.04417776722763044,
96,5,,False,-0.044185340650913105,
97,5,,False,-0.04418168642586856,
98,5,,False,-0.04419342733812052,
99,5,,False,-0.04417906191389021,
100,5,,False,-0.0441823624101175,
101,5,,False,-0.044178261263989195,
102,5,,False,-0.044177873593250566,
103,5,,False,-0.04418993844729586,
104,5,,False,-0.044182445838884074,
105,5,,False,-0.044172810020342096,
106,5,,False,-0.04417470973315167,
107,5,,False,-0.04419186828992182,
108,5,,False,-0.04419472042273277,
109,5,,False,-0.04419242828979032,
110,5,,False,-0.044202911336334645,
111,5,,False,-0.04418386473121967,
112,5,,False,-0.04418561071125794,
113,5,,False,-0.04418961179185389,
114,5,,False,-0.044174130710752595,
115,5,,False,-0.04419093835385341,
116,5,,False,-0.044180223565200585,
117,5,,False,-0.04419266130870918,
118,5,,False,-0.0441831279464346,
119,5,,False,-0.04419699491161551,
120,5,,False,-0.044177026949596084,
121,5,,False,-0.04420742762363753,
122,5,,False,-0.04418052053256325,
123,5,,False,-0.04418197427679933,
124,5,,False,-0.044196207618243624,
125,5,,False,-0.044189016086778096,
126,5,,False,-0.04417980827556367,
127,5,,False,-0.04419478784512357,
128,5,,False,-0.04417567929207453,
129,5,,False,-0.0442009719104711,
130,5,,False,-0.044180769645918855,
131,5,,False,-0.04417042724636251,
132,5,,False,-0.044172284244398896,
133,5,,False,-0.044169944923778647,
134,5,,False,-0.04419220024580467,
135,5,,False,-0.04419226925613345,
136,5,,False,-0.04419474186823432,
137,5,,False,-0.044192785476180184,
138,5,,False,-0.044173801387279873,
139,5,,False,-0.0441713003296153,
140,5,,False,-0.044187278099200894,
141,5,,False,-0.044184041887700976,
142,5,,False,-0.044157378912075454,
143,5,,False,-0.04418228831842339,
144,5,,False,-0.0441779576966235,
145,5,,False,-0.04418595173243162,
146,5,,False,-0.044182418233626175,
147,5,,False,-0.04419020061343386,
148,5,,False,-0.04418813683913703,
149,5,,False,-0.0441762901228971,
150,5,,False,-0.044196134026428,
151,5,,False,-0.04418773487632503,
152,5,,False,-0.04418700454278786,
153,5,,False,-0.044181497823388045,
154,5,,False,-0.04419004837409202,
155,5,,False,-0.04418120213856959,
156,5,,False,-0.044194233309872266,
157,5,,False,-0.044191217781211496,
158,5,,False,-0.044188823067457444,
159,5,,False,-0.044189296412310605,
160,5,,False,-0.044177044516297836,
161,5,,False,-0.04418363376361757,
162,5,,False,-0.04418779053175024,
163,5,,False,-0.04418480098470133,
164,5,,False,-0.04418786095065946,
165,5,,False,-0.044170028685390085,
166,5,,False,-0.04417750964737585,
167,5,,False,-0.04418678587178142,
168,5,,False,-0.04417562356613096,
169,5,,False,-0.044181217668356865,
170,5,,False,-0.04420454935641514,
171,5,,False,-0.04416625992994522,
172,5,,False,-0.044200823329612796,
173,5,,False,-0.04418349492916823,
174,5,,False,-0.04417489672632725,
175,5,,False,-0.04418904849519685,
176,5,,False,-0.04417641917861978,
177,5,,False,-0.0441771132127385,
178,5,,False,-0.04419299517491274,
179,5,,False,-0.044166501532546094,
180,5,,False,-0.04418771180627887,
181,5,,False,-0.04418227581519239,
182,5,,False,-0.044182512174227626,
183,5,,False,-0.04418649354805278,
184,5,,False,-0.044182243822366844,
185,5,,False,-0.0441705657562637,
186,5,,False,-0.04417942120529442,
187,5,,False,-0.04418865686943353,
188,5,,False,-0.04418397494584891,
189,5,,False,-0.04419586860961791,
190,5,,False,-0.0441782603341351,
191,5,,False,-0.044192386998115285,
192,5,,False,-0.04418310293617222,
193,5,,False,-0.04418220417661126,
194,5,,False,-0.044171005330205224,
195,5,,False,-0.044206026397548066,
196,5,,False,-0.044172655549023054,
197,5,,False,-0.04419448735117476,
198,5,,False,-0.04419054397704463,
199,5,,False,-0.044178721818314774,
200,5,,False,-0.04418960609271974,
201,5,,False,-0.04418638818609337,
202,5,,False,-0.044175715844094236,
203,5,,False,-0.044184155142474,
204,5,,False,-0.044184809642263456,
205,5,,False,-0.04419596104770823,
206,5,,False,-0.044173729561537284,
207,5,,False,-0.04418164835995064,
208,5,,False,-0.04417499670786865,
209,5,,False,-0.044182215791768516,
210,5,,False,-0.0441893734277833,
211,5,,False,-0.04417749051684832,
212,5,,False,-0.0441858673042832,
213,5,,False,-0.044183176401877855,
214,5,,False,-0.044184409293916996,
215,5,,False,-0.044190778348713086,
216,5,,False,-0.044172944361875716,
217,5,,False,-0.0441873182684112,
218,5,,False,-0.044171644845247486,
219,5,,False,-0.04418777951325074,
220,5,,False,-0.044166316096132294,
221,5,,False,-0.04418543547137938,
222,5,,False,-0.044184334266098364,
223,5,,False,-0.04417786795775035,
224,5,,False,-0.04420875229683888,
225,5,,False,-0.04416859745129198,
226,5,,False,-0.04418805484277321,
227,5,,False,-0.044196886795417875,
228,5,,False,-0.04419125654287967,
229,5,,False,-0.044190710166740824,
230,5,,False,-0.044176801000842494,
231,5,,False,-0.04417570157334906,
232,5,,False,-0.044188361638729266,
233,5,,False,-0.04419130962570697,
234,5,,False,-0.04417435542763893,
235,5,,False,-0.04416278002920928,
236,5,,False,-0.04418452871378998,
237,5,,False,-0.04419085996455431,
238,5,,False,-0.04419654170927642,
239,5,,False,-0.04420572393311571,
240,5,,False,-0.04419163267119086,
241,5,,False,-0.044201556141214175,
242,5,,False,-0.044187693773900326,
243,5,,False,-0.0441886402164817,
244,5,,False,-0.04419630299786631,
245,5,,False,-0.04416949380695299,
246,5,,False,-0.04417670472757977,
247,5,,False,-0.044196346328706004,
248,5,,False,-0.04418384568348217,
249,5,,False,-0.04416961098724654,
250,5,,False,-0.04419544001646734,
251,5,,False,-0.04418675477679533,
252,5,,False,-0.044180825199849505,
253,5,,False,-0.04417201675459702,
254,5,,False,-0.044173724946168044,
255,5,,False,-0.044185758522370895,
256,5,,False,-0.044175650475227736,
257,5,,False,-0.04417067017159776,
258,5,,False,-0.044186432553799976,
259,5,,False,-0.044191844108571,
260,5,,False,-0.044178384026576624,
261,5,,False,-0.04420898120181045,
262,5,,False,-0.044195899680290744,
263,5,,False,-0.044183867049522776,
264,5,,False,-0.04417767190740292,
265,5,,False,-0.044184216747819034,
266,5,,False,-0.04418222773723194,
267,5,,False,-0.04418889003772055,
268,5,,False,-0.044198305998003506,
269,5,,False,-0.0441759384991374,
270,5,,False,-0.04418337304143467,
271,5,,False,-0.044174596514457015,
272,5,,False,-0.04418722886682675,
273,5,,False,-0.044202683221845826,
274,5,,False,-0.0441679313264089,
275,5,,False,-0.04418658900161664,
276,5,,False,-0.044177784790435645,
277,5,,False,-0.044180071948312805,
278,5,,False,-0.04418655123146563,
279,5,,False,-0.04419865306674953,
280,5,,False,-0.04418528175602422,
281,5,,False,-0.04419307173929987,
282,5,,False,-0.04419159748796179,
283,5,,False,-0.04418625377909606,
284,5,,False,-0.04418350256339968,
285,5,,False,-0.04418647449673193,
286,5,,False,-0.04418363675517124,
287,5,,False,-0.04417353884396791,
288,5,,False,-0.04418498767113595,
289,5,,False,-0.04416915910830364,
290,5,,False,-0.04416667953053678,
291,5,,False,-0.0441902253252867,
292,5,,False,-0.04419612911015897,
293,5,,False,-0.044173228523284334,
294,5,,False,-0.04420123734350352,
295,5,,False,-0.0441765844203654,
296,5,,False,-0.04418314868857881,
297,5,,False,-0.04417088775223871,
298,5,,False,-0.044186835281867044,
299,5,,False,-0.04416660877083889,
300,5,,False,-0.044185537910615205,
301,5,,False,-0.04418629231832751,
302,5,,False,-0.044180432735534084,
303,5,,False,-0.04418499573673604,
304,5,,False,-0.04418399454249083,
305,5,,False,-0.044190806809510264,
306,5,,False,-0.04415964449692226,
307,5,,False,-0.044197632136358765,
308,5,,False,-0.0441777887679031,
309,5,,False,-0.04418987507215868,
310,5,,False,-0.044177391226558914,
311,5,,False,-0.04418739373575713,
312,5,,False,-0.04418976976658572,
313,5,,False,-0.04420226560536686,
314,5,,False,-0.04419088040319369,
315,5,,False,-0.0441834998347368,
316,5,,False,-0.04418456515423522,
317,5,,False,-0.04418577178418272,
318,5,,False,-0.04416125919864915,
319,5,,False,-0.04418655817590546,
320,5,,False,-0.04417861517130193,
321,5,,False,-0.04417761335762975,
322,5,,False,-0.044188820929204835,
323,5,,False,-0.044178044893496984,
324,5,,False,-0.04418796437787873,
325,5,,False,-0.04417706839783536,
326,5,,False,-0.044181865429473416,
327,5,,False,-0.04417931732639977,
328,5,,False,-0.044189953131344537,
329,5,,False,-0.0441833371073969,
330,5,,False,-0.04418138219603025,
331,5,,False,-0.04418208623085615,
332,5,,False,-0.0441753451599951,
333,5,,False,-0.04418500549159469,
334,5,,False,-0.04418829103141196,
335,5,,False,-0.0441938719779576,
336,5,,False,-0.04419903051461156,
337,5,,False,-0.04414711964073203,
338,5,,False,-0.04418681520621728,
339,5,,False,-0.04417956637729661,
340,5,,False,-0.04417401483700254,
341,5,,False,-0.044182498826999116,
342,5,,False,-0.044161041336099306,
343,5,,False,-0.04419403173045115,
344,5,,False,-0.044187993948536564,
345,5,,False,-0.04419776414076953,
346,5,,False,-0.04418717601221469,
347,5,,False,-0.044179648598294465,
348,5,,False,-0.044191316650968426,
349,5,,False,-0.04419844121554775,
350,5,,False,-0.04418645459457544,
351,5,,False,-0.04419255487098234,
352,5,,False,-0.04418547887943434,
353,5,,False,-0.04418811306316309,
354,5,,False,-0.044192294617645775,
355,5,,False,-0.04416939585747447,
356,5,,False,-0.04418931375854164,
357,5,,False,-0.04418160005840146,
358,5,,False,-0.04418581956010883,
359,5,,False,-0.04418602709394353,
360,5,,False,-0.04417182320962343,
361,5,,False,-0.04417227140628162,
362,5,,False,-0.04417491884548697,
363,5,,False,-0.044179607276133064,
364,5,,False,-0.044175191874933115,
365,5,,False,-0.04418269885202396,
366,5,,False,-0.044166493634992365,
367,5,,False,-0.04418344590949909,
368,5,,False,-0.04417285450399942,
369,5,,False,-0.04418119265950855,
370,5,,False,-0.0441861686781996,
371,5,,False,-0.04418019560904389,
372,5,,False,-0.044175279427012874,
373,5,,False,-0.044186028655034564,
374,5,,False,-0.04418377546763883,
375,5,,False,-0.044205027715832824,
376,5,,False,-0.044171630730513986,
377,5,,False,-0.044177738122578886,
378,5,,False,-0.04418749077300579,
379,5,,False,-0.04419997439122657,
380,5,,False,-0.04418230515964675,
381,5,,False,-0.044192622198289344,
382,5,,False,-0.04416250932300862,
383,5,,False,-0.04417502854756638,
384,5,,False,-0.04416463381334819,
385,5,,False,-0.04416765074759001,
386,5,,False,-0.04419918076277996,
387,5,,False,-0.04418065002893709,
388,5,,False,-0.044191803613254,
389,5,,False,-0.044189494672465524,
390,5,,False,-0.044193384548428284,
391,5,,False,-0.04419228035513591,
392,5,,False,-0.0441829623474993,
393,5,,False,-0.044175737809795085,
394,5,,False,-0.04417763590803422,
395,5,,False,-0.04419112231544736,
396,5,,False,-0.04419297628903514,
397,5,,False,-0.04417866630693007,
398,5,,False,-0.04416802156013241,
399,5,,False,-0.04418184201779927,
400,5,,False,-0.044189600127901886,
401,5,,False,-0.0441671876238593,
402,5,,False,-0.044179054609000824,
403,5,,False,-0.04419232144026212,
404,5,,False,-0.04417988232457028,
405,5,,False,-0.044177121040925645,
406,5,,False,-0.0441938460370151,
407,5,,False,-0.04418045119032263,
408,5,,False,-0.04418192852675742,
409,5,,False,-0.04419727360845399,
410,5,,False,-0.04418780354892635,
411,5,,False,-0.044178846299101744,
412,5,,False,-0.04418266999023886,
413,5,,False,-0.04419511682335679,
414,5,,False,-0.044193000482760855,
415,5,,False,-0.044195058071883404,
416,5,,False,-0.04418828526159281,
417,5,,False,-0.044175243488926694,
418,5,,False,-0.04419040400743531,
419,5,,False,-0.044180414287606884,
420,5,,False,-0.044187357427784034,
421,5,,False,-0.04418905385733165,
422,5,,False,-0.044177438915545195,
423,5,,False,-0.04417572398576027,
424,5,,False,-0.04417850102076376,
425,5,,False,-0.04419643347225993,
426,5,,False,-0.04418364739766529,
427,5,,False,-0.044186855902369176,
428,5,,False,-0.04418219067126425,
429,5,,False,-0.04419142307924775,
430,5,,False,-0.04418450482091421,
431,5,,False,-0.044193345068066416,
432,5,,False,-0.04419920336487829,
433,5,,False,-0.044181864290240416,
434,5,,False,-0.04419726210174336,
435,5,,False,-0.04417780489025354,
436,5,,False,-0.04418961293962435,
437,5,,False,-0.0441728508515435,
438,5,,False,-0.04419818491046224,
439,5,,False,-0.04418991848278753,
440,5,,False,-0.0441955972033422,
441,5,,False,-0.04418454420513787,
442,5,,False,-0.04419061541226921,
443,5,,False,-0.0441724794012937,
444,5,,False,-0.04418572937732674,
445,5,,False,-0.044200710455703195,
446,5,,False,-0.04418140305469081,
447,5,,False,-0.04418790963668497,
448,5,,False,-0.04416456986433155,
449,5,,False,-0.04418941364593966,
450,5,,False,-0.04419437190110291,
451,5,,False,-0.044176589689130345,
452,5,,False,-0.04419121116240361,
453,5,,False,-0.04417081069115096,
454,5,,False,-0.04419161849304887,
455,5,,False,-0.04417752178765317,
456,5,,False,-0.0441951115583616,
457,5,,False,-0.044181577657833704,
458,5,,False,-0.044189159727135566,
459,5,,False,-0.04417459752768535,
460,5,,False,-0.044185457450155674,
461,5,,False,-0.044184052672264426,
462,5,,False,-0.044186523219664896,
463,5,,False,-0.04417315646155853,
464,5,,False,-0.04418806782852286,
465,5,,False,-0.04419376311061157,
466,5,,False,-0.0441771343461259,
467,5,,False,-0.044190720054366125,
468,5,,False,-0.0441691984759372,
469,5,,False,-0.04418954761764125,
470,5,,False,-0.04418766290203335,
471,5,,False,-0.04417167696440959,
472,5,,False,-0.04418495123207315,
473,5,,False,-0.044182089312607184,
474,5,,False,-0.04418843972767762,
475,5,,False,-0.04417897125454742,
476,5,,False,-0.044193852054925806,
477,5,,False,-0.04418097306709228,
478,5,,False,-0.044168238938308256,
479,5,,False,-0.04417587616595139,
480,5,,False,-0.04417513021647739,
481,5,,False,-0.04419160123073412,
482,5,,False,-0.0441810076901728,
483,5,,False,-0.04418659492658097,
484,5,,False,-0.04420057909415477,
485,5,,False,-0.04417990557877725,
486,5,,False,-0.044194448700888206,
487,5,,False,-0.04418275884401798,
488,5,,False,-0.04417368396747323,
489,5,,False,-0.044185897378077314,
490,5,,False,-0.044178777771079356,
491,5,,False,-0.04419968874669263,
492,5,,False,-0.04416825985302464,
493,5,,False,-0.0441758653530691,
494,5,,False,-0.044177803582065536,
495,5,,False,-0.044196296132144104,
496,5,,False,-0.04417361842021814,
497,5,,False,-0.044195138574072715,
498,5,,False,-0.044169408851868416,
499,5,,False,-0.04418013656945179,
