,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
inanimate_008_right.png,-0.013612214475870132,-0.06327684968709946,1.7864779233932495,-0.2719292640686035,-1.3042678833007812,-0.7834407687187195,-2.0386836528778076,0.7720348834991455,-1.4241214990615845,-1.2926419973373413,0.7674620151519775,0.6634302735328674,0.9278791546821594,-0.3575597405433655,0.5620445013046265,-0.2135011851787567
inanimate_004_left.png,-0.7313913106918335,0.2937815189361572,1.073714017868042,-0.014150746166706085,-0.8068419694900513,0.00041319429874420166,-1.448373794555664,0.39851731061935425,-1.62787663936615,-1.385316252708435,0.8967429995536804,0.6684236526489258,1.1669373512268066,-0.33012935519218445,0.20207488536834717,-0.6146143078804016
inanimate_005_left.png,-0.09534808993339539,0.5217585563659668,1.6695584058761597,-0.2195308357477188,-1.6639022827148438,-0.1166900247335434,-0.1865820735692978,0.513029932975769,-1.1637485027313232,-1.623836874961853,0.29460957646369934,0.24875931441783905,0.820121169090271,-1.4680067300796509,1.2323546409606934,-0.1595643013715744
inanimate_005_right.png,-0.17273682355880737,0.3960956931114197,1.3016138076782227,-0.3022071123123169,-1.088089942932129,-0.39508315920829773,-0.3717702031135559,0.6284475326538086,-0.8991952538490295,-1.5594741106033325,0.2997749447822571,0.5037465691566467,0.8252339363098145,-1.1816579103469849,1.2657667398452759,0.11889086663722992
animate_005_left.png,-0.054796986281871796,0.7992112040519714,0.9172422289848328,-0.5664114952087402,-0.6151518821716309,1.1631124019622803,-0.6651164889335632,0.6360824704170227,-2.255753755569458,-1.226009726524353,0.08083592355251312,1.6989455223083496,1.0104169845581055,-1.1510387659072876,0.27119672298431396,-1.4265987873077393
animate_004_left.png,1.1883635520935059,0.6404404044151306,0.9050977826118469,0.023614272475242615,-0.564022421836853,1.2751457691192627,-0.17222577333450317,0.1598823070526123,-1.2787227630615234,-0.8145787119865417,0.14386601746082306,0.949739396572113,0.6888405680656433,-0.28130829334259033,-0.6508855819702148,-1.0043774843215942
inanimate_011_right.png,-0.6298105716705322,0.9263291358947754,-0.20327550172805786,-0.8521077632904053,-1.312694787979126,0.08911992609500885,-1.4628498554229736,1.27737295627594,-1.5337692499160767,-1.1249215602874756,-0.013621289283037186,1.4493768215179443,1.3006227016448975,-0.10980478674173355,0.8190110921859741,0.5530111789703369
animate_012_right.png,0.1046539843082428,0.6987538933753967,0.576954185962677,-0.25896281003952026,-1.3637866973876953,0.5298215746879578,-0.9610899090766907,0.0010724924504756927,-1.7765288352966309,-1.8918356895446777,-0.6657143235206604,1.1441664695739746,1.1584343910217285,-1.7867680788040161,0.004097960889339447,-1.9454857110977173
animate_006_right.png,0.5603355169296265,0.3085142970085144,0.7785183787345886,-1.110848069190979,-0.8755227327346802,1.035983920097351,-0.20589885115623474,-0.17326825857162476,-1.6431307792663574,-1.2401041984558105,0.10839668661355972,0.6430534720420837,0.9822292327880859,-0.19615614414215088,-0.14881393313407898,-0.6077435612678528
inanimate_012_left.png,-0.6090164184570312,0.25410330295562744,0.8903810381889343,-0.6367830634117126,-0.3421611785888672,-0.1760496348142624,-1.1287481784820557,0.5832791924476624,-0.9638855457305908,-1.5730102062225342,0.7150132656097412,0.6612274646759033,1.4314758777618408,-0.7280192971229553,-0.09214554727077484,-0.5161599516868591
inanimate_003_right.png,0.15963590145111084,0.874432384967804,0.5260159969329834,-0.9456667304039001,-0.2637583017349243,0.6609878540039062,-0.6156839728355408,0.8616645932197571,-1.075806736946106,-0.9373531341552734,0.8136333227157593,0.4446406960487366,0.8603560924530029,-1.0963835716247559,0.39033788442611694,-0.38444989919662476
animate_012_left.png,0.06003966182470322,0.779106616973877,0.583066999912262,-0.22485658526420593,-1.3154935836791992,0.5459171533584595,-0.9374890923500061,0.03286481648683548,-1.7857472896575928,-2.0762557983398438,-0.6870574355125427,0.8942392468452454,0.6267529726028442,-1.6123650074005127,0.31353849172592163,-1.7420070171356201
animate_001_right.png,0.3615937829017639,0.6883156299591064,0.8799153566360474,-0.39725223183631897,-0.9545018672943115,1.0159350633621216,-1.185895323753357,0.6720526814460754,-1.7749195098876953,-0.9622786045074463,-0.2765272259712219,1.0399813652038574,1.2183946371078491,-1.1043165922164917,-0.020936787128448486,-1.7693097591400146
inanimate_009_right.png,-0.295379638671875,0.1076698750257492,0.9362835884094238,-0.280600368976593,-1.3289052248001099,0.2848736643791199,-0.6645783185958862,0.8599398732185364,-1.4785345792770386,-0.7236579060554504,0.7487596273422241,0.07496377825737,0.22578664124011993,-0.8306928873062134,1.113405704498291,-0.8740343451499939
inanimate_010_right.png,-0.41387346386909485,0.13126972317695618,1.4092292785644531,-0.3120698034763336,-1.0124260187149048,-0.3609492778778076,-1.4185103178024292,1.102086067199707,-1.7357826232910156,-1.4222822189331055,0.7028879523277283,1.0789309740066528,1.0394150018692017,0.4904039204120636,0.5033005475997925,0.14881549775600433
inanimate_004_right.png,-0.8778685927391052,0.011563049629330635,1.040690541267395,-0.21270805597305298,-0.78697270154953,-0.11292140185832977,-1.3632373809814453,0.593121349811554,-1.371692419052124,-1.2259329557418823,0.795218825340271,0.4186967611312866,0.9924860596656799,-0.3191080689430237,0.018699340522289276,-0.6424604058265686
animate_007_right.png,0.8349721431732178,0.298423171043396,1.4535692930221558,-0.4401708245277405,-0.4449765980243683,0.9672930240631104,-0.599467933177948,0.2626374661922455,-1.3949836492538452,-0.9212361574172974,0.2465803623199463,0.3919617831707001,0.6731529235839844,-0.36716538667678833,0.13261747360229492,-1.2636091709136963
inanimate_003_left.png,0.1721487045288086,0.7451410889625549,0.7383214235305786,-1.0590455532073975,-0.17597737908363342,0.511809229850769,-0.64350426197052,1.0173366069793701,-0.8180379271507263,-1.5647767782211304,0.84718257188797,0.6712956428527832,1.077545404434204,-0.7106671929359436,0.30928894877433777,-0.3097231388092041
inanimate_002_left.png,-1.179308533668518,0.09966243803501129,0.3212897777557373,-0.11973236501216888,-0.2994216978549957,0.14307469129562378,-1.825381875038147,0.9491928219795227,-1.3615765571594238,-1.2403583526611328,1.129953384399414,0.621080219745636,1.0549331903457642,-1.2023557424545288,-0.025563787668943405,-1.1811524629592896
animate_008_left.png,0.6714804172515869,0.7623619437217712,0.3313332200050354,-0.13485635817050934,-0.5767133831977844,0.7526503205299377,-1.1731294393539429,0.34858012199401855,-1.1430312395095825,-1.777182936668396,-0.6890234351158142,1.0606586933135986,1.1434485912322998,-0.42760932445526123,-0.03631947189569473,-1.0484929084777832
animate_009_left.png,0.7852131128311157,0.2524135410785675,1.019529104232788,-0.6152412295341492,-0.2369927316904068,0.8662009239196777,-0.4996756315231323,0.35655298829078674,-1.227575659751892,-0.9251739382743835,0.4566664695739746,0.3658668100833893,0.7593438029289246,-0.5827552676200867,-0.18903714418411255,-1.3944236040115356
inanimate_002_right.png,-0.8800244331359863,0.058394625782966614,0.3549838662147522,-0.04109175503253937,-0.3637082874774933,-0.014566659927368164,-1.8437838554382324,0.6964478492736816,-1.3202037811279297,-1.194279670715332,0.8826621174812317,0.6714353561401367,1.0884398221969604,-1.0894733667373657,-0.08200819045305252,-0.9882951974868774
animate_002_left.png,-0.27076590061187744,0.41763660311698914,0.7717337608337402,-0.5466523766517639,-0.7221415042877197,0.47459396719932556,-0.8165010213851929,0.48149019479751587,-1.6217120885849,-0.7715359926223755,0.5006398558616638,1.0953346490859985,1.2518655061721802,-0.6025844812393188,0.43453389406204224,-1.4180898666381836
animate_003_left.png,0.9436370134353638,0.2689153254032135,1.4959349632263184,0.33839911222457886,-0.8135972023010254,1.134963870048523,-0.19199484586715698,-0.3213135004043579,-1.6986207962036133,-0.6693223118782043,0.33421263098716736,0.4920746684074402,0.8612506985664368,-0.2762267589569092,-0.5008266568183899,-1.005660057067871
inanimate_009_left.png,-0.43496331572532654,0.09911157190799713,0.9393096566200256,0.3271403908729553,-0.7888969779014587,0.4899429380893707,-0.3611949682235718,1.2024166584014893,-1.8208084106445312,-0.7597721219062805,1.0796294212341309,0.2656061053276062,-0.03015778958797455,-0.7244758605957031,1.1125242710113525,-0.8767476081848145
inanimate_008_left.png,-0.17670351266860962,-0.1580600142478943,1.718277931213379,-0.01516934297978878,-1.6831222772598267,-0.6894726157188416,-1.6760599613189697,0.4397966265678406,-1.087225079536438,-1.5094318389892578,0.5739377737045288,0.7379990220069885,1.0260661840438843,-0.0771971344947815,0.010002711787819862,-0.36932405829429626
animate_002_right.png,-0.13305971026420593,0.3486003279685974,0.6223798990249634,-0.4893396496772766,-0.36142492294311523,0.36964261531829834,-0.8244476318359375,0.7290188074111938,-1.6035501956939697,-0.8002560138702393,0.7413280606269836,1.247207522392273,1.4588285684585571,-0.9736880660057068,0.17948564887046814,-1.5547000169754028
animate_011_left.png,1.1079143285751343,0.6329549551010132,1.7179794311523438,0.2916897237300873,-0.5371874570846558,1.2526146173477173,-0.9021334052085876,0.31701046228408813,-2.050185203552246,-1.181341290473938,0.20375901460647583,0.5594080686569214,0.9838128685951233,-0.3197426497936249,-0.003450043499469757,-0.5521894097328186
animate_010_left.png,0.8747749924659729,0.24979332089424133,1.1181432008743286,-0.4974721372127533,-0.30627551674842834,1.3814278841018677,-0.6131516695022583,0.49245086312294006,-1.867567539215088,-0.7930603623390198,0.06696292012929916,0.5069131851196289,0.5665488243103027,-0.7697321176528931,-0.37540480494499207,-1.2401909828186035
inanimate_007_right.png,-0.11806648224592209,0.6051676273345947,0.7996585369110107,-1.3443394899368286,-1.5641391277313232,0.3960687816143036,-1.2583452463150024,1.0535378456115723,-1.4943397045135498,-0.9795158505439758,0.7214488983154297,0.6709135174751282,0.732751727104187,-0.5218504667282104,0.487527072429657,-0.5313486456871033
inanimate_010_left.png,-0.6232717037200928,-0.05437304079532623,1.1238117218017578,-0.4787907302379608,-0.9402675628662109,-0.19583120942115784,-1.5228617191314697,1.1614528894424438,-1.6953638792037964,-1.3356837034225464,0.8131227493286133,1.0004633665084839,1.1455113887786865,0.4800969958305359,0.47348201274871826,0.4806373715400696
inanimate_011_left.png,-0.8940072059631348,1.119839072227478,-0.3487633168697357,-1.1013059616088867,-1.398797869682312,0.5900516510009766,-1.0915979146957397,1.148315668106079,-1.334252953529358,-1.707377314567566,-0.0663851797580719,1.3615058660507202,1.3773711919784546,0.10930952429771423,0.934058666229248,0.4149826467037201
animate_010_right.png,0.8968429565429688,0.08945263177156448,1.1116244792938232,-0.5278254151344299,-0.5161823034286499,1.1469537019729614,-0.6257748603820801,0.5951060056686401,-1.7269067764282227,-0.932434618473053,-0.05106780678033829,0.38239040970802307,0.34548407793045044,-0.78835129737854,-0.1954425871372223,-1.3941692113876343
animate_006_left.png,0.20056691765785217,0.5932236909866333,0.7383124828338623,-0.6850798726081848,-0.27121108770370483,0.7432038187980652,-0.2803627550601959,-0.05570635199546814,-1.426061749458313,-1.0229767560958862,-0.07002421468496323,1.1356624364852905,0.7454578280448914,-0.5462422370910645,0.17412284016609192,-0.7353976964950562
animate_007_left.png,0.9281335473060608,0.1205243393778801,1.6372122764587402,-0.34737828373908997,-0.3892575204372406,0.9662776589393616,-0.7036731839179993,0.21783064305782318,-1.671044111251831,-0.7559927105903625,0.48767659068107605,0.26500174403190613,0.7365304827690125,-0.36149314045906067,0.15633414685726166,-1.2041724920272827
animate_004_right.png,1.157599925994873,0.6978671550750732,0.9522386193275452,0.12643887102603912,-0.4699750542640686,1.2351644039154053,0.2556537091732025,0.23201516270637512,-1.408813714981079,-0.7071644067764282,-0.09173685312271118,0.9522635340690613,0.7325274348258972,-0.2228560447692871,-0.3334940969944,-0.9532489776611328
inanimate_001_right.png,-1.096977949142456,0.0860832929611206,0.6881399750709534,-0.45098876953125,-0.5880100131034851,-0.04916331171989441,-1.3020328283309937,0.787460446357727,-1.3189892768859863,-1.4575787782669067,1.3845129013061523,0.5843487977981567,0.8638368844985962,-0.8258777856826782,0.2649286687374115,-0.7617113590240479
animate_009_right.png,0.6730856895446777,0.6684969663619995,0.8157671093940735,-0.6989141702651978,-0.06738284975290298,0.756960928440094,-0.5125423669815063,0.4696737229824066,-1.3700575828552246,-1.1430048942565918,0.5248072743415833,0.4387975037097931,0.811671793460846,-0.8789178729057312,-0.21069423854351044,-1.5475451946258545
inanimate_007_left.png,0.237765371799469,1.0290495157241821,0.6434999108314514,-1.4509345293045044,-1.5515103340148926,0.2872866988182068,-0.7661336064338684,0.9127076268196106,-1.2208608388900757,-0.9949617981910706,0.7870683670043945,0.31771647930145264,0.8707600831985474,-0.2346787303686142,0.30640479922294617,-0.21963176131248474
inanimate_006_left.png,-0.13438084721565247,0.6293537020683289,1.0386825799942017,-0.9830735325813293,-2.5738437175750732,1.2307429313659668,-0.9177210330963135,0.7797008156776428,-2.17059063911438,-0.5229111909866333,0.6460995078086853,-0.12409024685621262,1.4325283765792847,0.13847362995147705,0.5825000405311584,-0.12506720423698425
animate_003_right.png,1.3386468887329102,0.541443943977356,1.3019148111343384,0.018860824406147003,-0.31707870960235596,1.3049520254135132,-0.28292903304100037,0.3258821368217468,-1.8322300910949707,-0.9449447989463806,0.2016921043395996,0.5388625860214233,0.6822714805603027,-0.3573654592037201,-0.4861576557159424,-1.0617265701293945
animate_001_left.png,0.392494261264801,1.4285950660705566,1.4251779317855835,-0.8536777496337891,-1.8657149076461792,0.6026046872138977,-0.4455711841583252,0.17111438512802124,-1.8179492950439453,-1.1625233888626099,-0.16325697302818298,0.8664543032646179,1.1256386041641235,-1.5803200006484985,-0.23529836535453796,-1.4209085702896118
inanimate_012_right.png,-0.6245797276496887,0.3139154613018036,0.7943766117095947,-0.5440042018890381,-0.4291195571422577,0.22181880474090576,-1.2042213678359985,0.37469542026519775,-1.1227232217788696,-1.5011534690856934,0.6295115351676941,0.5252362489700317,1.207838773727417,-0.7609642148017883,0.007303728722035885,-0.7105727791786194
inanimate_006_right.png,-0.36156997084617615,0.5848029851913452,1.3368573188781738,-1.0404967069625854,-2.487067222595215,1.2924821376800537,-0.757128119468689,0.8520933985710144,-2.648473024368286,-0.8025212287902832,0.5718976259231567,0.310187429189682,1.1292574405670166,0.3675331771373749,0.8749221563339233,0.0016285441815853119
inanimate_001_left.png,-1.243526816368103,0.07862962782382965,0.5814686417579651,-0.4343252182006836,-0.6002067923545837,-0.0674542561173439,-1.2982455492019653,0.6020603179931641,-1.341041922569275,-1.4495075941085815,1.2138292789459229,0.3807585835456848,0.9741432666778564,-0.5457174181938171,0.4197107255458832,-0.5973246693611145
animate_005_right.png,0.0029791807755827904,0.05828387662768364,0.4692896604537964,-0.3680579364299774,-0.2829573452472687,0.7337930202484131,-0.6901025176048279,0.7851667404174805,-2.2575385570526123,-1.0196419954299927,0.44576790928840637,1.6249845027923584,1.0265002250671387,-0.8905264139175415,-0.029863350093364716,-1.2349846363067627
animate_011_right.png,0.6635960936546326,0.5103621482849121,1.523357629776001,-0.2258959412574768,-0.828194797039032,1.5489187240600586,-0.8736326098442078,0.34008634090423584,-2.3929474353790283,-1.2568860054016113,0.2845188081264496,0.7885552048683167,0.925769567489624,-0.19774267077445984,0.47942352294921875,-0.885414183139801
animate_008_right.png,0.9416859745979309,0.4512109160423279,1.093614101409912,-0.18430820107460022,-0.06267586350440979,0.9911537170410156,-0.9532726407051086,0.6067635416984558,-1.2022370100021362,-1.6753120422363281,-0.5231627821922302,1.429480791091919,1.3136382102966309,-0.45080187916755676,-0.39806458353996277,-0.9073397517204285
